track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0qQBuGsT79rKtmmfC0V38x,0.687,0.914,6,-5.02,1,0.0437,0.166,0,0.0858,0.675,126.001,256360,4
73szhI6oOawKlv6AxgHIS8,0.621,0.673,1,-3.194,0,0.0606,0.467,0,0.323,0.289,143.889,279719,4
2TdhkLmxjvPy98HoWmo9i8,0.685,0.843,0,-4.258,1,0.0499,0.121,0,0.126,0.637,125.029,211984,4
3CV5ak1oN85Vjx1NHiLK7H,0.687,0.63,0,-4.914,1,0.0401,0.0084,0,0.208,0.402,140.011,169482,4
26JeAi8xsSvLRoNsl9B8Js,0.723,0.828,11,-3.498,0,0.0729,0.00455,0,0.0405,0.433,130.01,231627,4
2jJiOwmdErFy7I5moPtjfs,0.649,0.827,5,-3.465,1,0.0838,0.00676,0,0.916,0.456,129.963,237584,4
2MnTW3zM4eOzSquKJTklvB,0.701,0.75,1,-3.742,1,0.136,0.0795,0,0.0664,0.767,95.977,174320,4
6MI31BOtD6AKOF0an4fP2H,0.791,0.487,2,-5.918,0,0.578,0.494,0,0.29,0.489,114.795,221813,4
2jBSyGuol2kWCdgSoclQ9C,0.756,0.591,9,-6.639,1,0.0457,0.54,0,0.0866,0.874,104.001,196373,4
4sgkNvy1qee1srpns8VdoJ,0.757,0.766,6,-5.289,0,0.213,0.148,0,0.115,0.673,160.049,280280,4
3PLw4ECg4cedpV6NXxIkPE,0.907,0.636,2,-3.685,1,0.156,0.0569,0,0.089,0.726,144.055,200973,4
6LrhCWdAkKFIF9fKQkpPlC,0.681,0.601,10,-6.113,0,0.167,0.213,0,0.349,0.849,80.109,231973,4
4wBHhHH7lptDbAMpxS0rla,0.87,0.629,0,-3.824,1,0.0905,0.137,0,0.115,0.562,114.983,220491,4
6wyr4ReB05D9sJB1Rsmcqo,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-5,0.294,0.168,97.053,235497,4
4YAgH8s0JFfwikTNwe0aIk,0.748,0.961,8,-6.518,0,0.0875,0.00512,0,0.175,0.856,116.037,228759,4
6gALSAMuXm5du6TuKGj6o7,0.801,0.65,0,-7.855,1,0.0576,0.649,0,0.109,0.237,119.993,197914,4
3xngVLz4NYEshyX3aRRXgf,0.706,0.896,1,-4.456,1,0.16,0.0138,0,0.595,0.767,117.038,204931,4
2yAr91sJO2OQinZLghgnzr,0.499,0.394,9,-10.202,0,0.0261,0.0149,0.901,0.309,0.0812,80.466,90540,4
464jQiBOieEQBuo48qnPJl,0.909,0.644,9,-5.32,1,0.203,0.0376,0.0111,0.401,0.228,94.982,89770,4
4mYu3kfBCW6qiTDnfVeuMx,0.832,0.896,6,-4.673,1,0.233,0.159,4.75e-5,0.247,0.618,178.998,229676,4
2xYpEh4RtRcHOK5XOG7XQz,0.547,0.845,6,-5.293,1,0.0866,0.00652,2.4e-6,0.0604,0.67,175.816,181113,4
37Ctz6MOHM2thzNIOMo7Z0,0.683,0.947,8,-1.717,0,0.064,0.00632,7.34e-5,0.123,0.67,100.024,189547,4
3vPHCKu5UhbGLe9rs8dBGr,0.704,0.94,4,-2.233,0,0.158,0.0312,0,0.29,0.311,137.909,204293,4
7uvW1F97LfVbOF6bzHs3nO,0.613,0.667,5,-5.363,0,0.0394,0.0627,0,0.169,0.486,89.946,224760,4
6vHyPhg8fgclBiY8QN68wp,0.507,0.869,2,-2.245,0,0.0594,0.18,0,0.474,0.507,170.043,206819,4
0LvDfaAwLu83AJunAWa5Mn,0.701,0.871,11,-3.318,1,0.0353,0.0184,0.0225,0.121,0.56,125.999,223440,4
5lwWpQ71GKN3sWmk8zZr9g,0.701,0.92,0,-2.742,0,0.157,0.351,0,0.149,0.567,79.454,185093,4
1sS61BTtpJxiw8VARNrD7n,0.637,0.827,11,-2.669,0,0.0718,0.0794,0,0.237,0.518,96.997,195016,4
6WtBCTeMrTC9oKQ8dgSWcM,0.594,0.875,11,-4.452,0,0.0584,0.0552,1.48e-4,0.149,0.477,160.008,198067,4
11wbEfF8uFBY6T2gNH7cI5,0.746,0.793,2,-3.401,0,0.0794,0.125,0,0.0839,0.686,99.983,204480,4
6JwdtdGwxtPGbhYnsv9jsj,0.445,0.94,4,-2.536,0,0.0914,8.92e-4,1.38e-6,0.128,0.411,160.014,226640,4
1SdLedoEjrMRu5AnvK2EYk,0.641,0.945,6,-0.535,1,0.0882,0.18,2.94e-5,0.172,0.883,103.931,199524,4
1WCOna34eEMPgjfOOZkGQc,0.822,0.574,5,-4.02,0,0.0461,0.351,0,0.245,0.743,116.987,182587,4
0xq4ZTcmwBfkPGo4RRKmMe,0.53,0.829,3,-2.526,0,0.0445,0.0741,0,0.0993,0.423,101.85,221813,4
7JCi89HGiURxFpr6NITY7q,0.751,0.726,8,-3.499,0,0.038,0.0706,3.42e-6,0.278,0.581,104.914,213164,4
3As0OA5B06BxLfADvYyG8L,0.636,0.841,2,-1.927,0,0.0548,0.199,3.95e-4,0.0836,0.506,121.022,217239,4
4xTqgN4ej7EHMd0gWXJdrI,0.633,0.907,6,-1.462,0,0.0499,0.318,0,0.221,0.739,129.995,212136,4
4wX8BpSzIqqVjnf1X4RohI,0.618,0.405,11,-5.808,1,0.0299,0.896,0,0.103,0.222,133.909,224284,4
6wV0zmb3delVInoCiWdEdZ,0.556,0.842,1,-3.019,0,0.173,0.173,0,0.31,0.657,95.037,192484,4
0vFKaaqXkeaaC2iGtKRGyt,0.854,0.618,6,-5.927,1,0.0576,0.469,0,0.12,0.836,131.981,149000,4
77dcmf2tTedc3BuOPF13Ma,0.64,0.734,11,-4.67,0,0.0381,0.039,0,0.333,0.308,97.862,199216,4
6td501MwDVFewdz6qNOtG8,0.398,0.165,9,-10.715,1,0.0354,0.885,0,0.102,0.125,134.808,225786,4
4Lrk0q86UiUhMEVSCd74lt,0.603,0.688,0,-5.13,0,0.0327,0.757,0.23,0.0718,0.504,119.99,201659,4
2j7pfH8zJkfNzCfoOBTKkX,0.685,0.548,2,-6.687,0,0.0259,0.832,0,0.106,0.39,94.994,228520,4
5sVeJMHMfCWf2H6g66KQXz,0.555,0.55,10,-5.149,1,0.0368,0.768,0.00138,0.123,0.351,78.044,234093,4
0iYZsa6xdTvKrwFufLWafC,0.509,0.502,1,-6.972,0,0.092,0.765,0,0.396,0.341,79.16,205312,4
64iT6B0zEQHa4xuJFH1nmH,0.735,0.852,2,-3.85,1,0.092,0.0401,0,0.196,0.788,98.494,226128,4
7Ixn1yXMvF8YBuKnJKjliu,0.699,0.562,4,-5.573,0,0.253,0.213,0,0.42,0.471,104.995,189410,4
5MFROL7TXwkFAeDs6rphWX,0.566,0.628,11,-5.493,0,0.0574,0.721,1.14e-5,0.352,0.5,139.569,196120,4
0zaSzLLXVwOKuh0ABPibqi,0.524,0.563,1,-6.779,1,0.0722,0.622,0,0.38,0.372,93.997,202933,4
7fftC401ke4BzA3ucPIXES,0.531,0.287,9,-7.091,1,0.0364,0.915,0,0.118,0.491,135.55,209482,4
6CdUgvL597jWmW4w8P5kHs,0.36,0.565,7,-4.898,1,0.0608,0.358,0,0.0448,0.311,173.281,209157,4
67QGnT1Vdfuuy4HkLTUVjj,0.445,0.528,10,-7.243,1,0.0744,0.677,0,0.155,0.511,203.155,223452,4
5ZkITfPpcNPnyYGTibkO6m,0.506,0.788,9,-2.372,1,0.0324,0.0666,0,0.324,0.233,89.993,206039,4
4ytyLpIwUXbdFsNOvgNnmP,0.596,0.768,6,-4.948,1,0.145,0.0548,0,0.154,0.673,173.99,188238,4
1pEavn8UFAeij6afPwWfvM,0.247,0.41,6,-5.725,1,0.0331,0.756,2.93e-6,0.127,0.125,62.91,233940,4
49euWwcjQTzVCynY53tvH5,0.739,0.746,1,-4.534,0,0.0283,0.193,0,0.222,0.494,105.956,217927,4
459mRPsscVLMvVL59gr7EM,0.753,0.645,5,-2.913,1,0.0427,0.215,0,0.201,0.636,119.982,221000,3
1CNhg5ujtKPPEbpHtN5LVf,0.705,0.74,0,-3.859,1,0.0615,0.0697,0,0.07,0.66,93.018,211504,4
4eiPbjcTEJDQcsv7WV0vfD,0.615,0.879,6,-3.275,0,0.0377,0.0702,0,0.0581,0.315,105.026,207777,4
1XiRSYNZaDunJcZYlC1dU3,0.702,0.587,8,-5.816,1,0.122,0.27,0,0.0631,0.773,140.001,216114,4
23oMQhTRUBT4TlN4bHdzCx,0.622,0.235,11,-9.378,0,0.0512,0.735,0,0.248,0.757,160.015,206613,4
7nZtIL9QXhhPnc6IkeIxuG,0.855,0.482,7,-6.673,1,0.0332,0.0277,0,0.116,0.654,109.998,185893,4
3cmZtFjPjx4zM4nsfSZZEh,0.559,0.856,10,-2.545,1,0.0414,0.242,0,0.0866,0.519,165.055,246947,4
1s0omF56w0oAEZiWp1VNS7,0.681,0.806,11,-3.983,0,0.148,0.019,0,0.0968,0.557,150.062,191880,4
6Y0VCyjVZ7waMVgDMJffu4,0.624,0.848,2,-1.564,1,0.218,0.0544,0,0.33,0.735,160.041,1240500,4
6kKC35sKUh2FUx4M0qAL44,0.649,0.767,11,-3.838,0,0.0455,0.24,0,0.0929,0.608,149.918,227173,4
0WSTInLqMrT9po0LAHpZCJ,0.674,0.589,6,-3.806,0,0.112,0.267,0,0.312,0.577,83.985,235509,4
1k555u88NiaBJH6AWlf5rA,0.43,0.597,0,-7.146,1,0.0352,0.581,2.17e-5,0.0787,0.485,119.517,212213,4
1RMUSljuiZKUNaf6xskK9n,0.619,0.462,4,-9.154,1,0.0402,0.854,3.68e-6,0.0932,0.131,123.945,193931,4
4dYODiAYvJHWQJtNganYCY,0.684,0.595,4,-5.423,0,0.0364,0.286,8.55e-6,0.106,0.564,95.059,205293,4
0D9AvynVM5S1cbNgOl06l8,0.347,0.441,7,-5.495,1,0.0308,0.793,0,0.414,0.18,132.584,232333,4
1x6L3DD4MHziI0CVywZgnw,0.338,0.671,0,-4.386,1,0.0782,0.268,0,0.289,0.368,96.143,197520,4
6wwmbBoBaFxptJwuvF2QdM,0.676,0.758,0,-4.106,1,0.037,0.611,0,0.085,0.552,93.979,206693,4
2IgbYlOlFpiSFYnsqB39lM,0.597,0.486,8,-5.893,1,0.0986,0.331,0,0.14,0.397,137.68,201511,4
1dN4Z7wZTQXLEl33RkMO3a,0.846,0.592,5,-6.452,0,0.28,0.146,0,0.258,0.757,134.024,177343,4
7zDu3l7DDlfSlt20YMKkWo,0.767,0.551,11,-6.654,0,0.118,0.395,0,0.13,0.881,139.937,195205,4
02K01fxmK5qQrwWSHGbb9d,0.54,0.775,6,-6.446,1,0.15,0.577,6.51e-4,0.425,0.703,175.962,278200,4
3IW5rhsRBxstifAnjQyUI9,0.681,0.785,1,-4.165,0,0.105,0.16,0,0.582,0.933,103.084,190813,4
0c0Gf3FpG1NKKThB434Qbl,0.515,0.889,10,-4.7,0,0.345,0.159,0,0.318,0.379,134.052,204219,4
72KXAGlKfL9Y3FJPcsMrzZ,0.586,0.949,10,-4.535,0,0.158,0.0357,2.93e-4,0.491,0.678,183.936,200813,4
7kyupZQftQDUUxlATGGmOe,0.768,0.862,8,-4.247,1,0.237,0.2,0,0.338,0.839,134.003,157133,4
1PCkbjg2mFmrGAqdP8LB8F,0.772,0.836,11,-6.075,1,0.186,0.153,0,0.767,0.708,119.974,213447,4
7EOGIqRUHjsnDFoerUgBWY,0.643,0.766,11,-5.607,1,0.224,0.0343,0,0.246,0.737,149.984,193974,4
27zrFrtUtWl2urlvjOn5xc,0.685,0.777,1,-4.654,0,0.063,0.353,0,0.329,0.417,95.049,218897,4
3IZvU45gZVLWtkRxYh6xad,0.718,0.551,1,-6.388,0,0.0466,0.599,0,0.263,0.278,78.021,251390,4
1iArAuiiDPjtZcwO33YeLF,0.747,0.618,11,-4.212,1,0.047,0.0742,0,0.107,0.621,102.038,190957,4
5ye8NldYYbhHICP65G0i0k,0.376,0.699,1,-4.79,0,0.0752,0.228,0,0.098,0.423,140.993,182773,4
7GhxPuxjwAbKEiQFMP5Mxd,0.806,0.906,5,-2.741,1,0.0534,0.0515,7.28e-4,0.0514,0.796,143.978,191676,4
49HmLcTG7tsqz32TF3rnCC,0.343,0.704,6,-4.54,0,0.158,0.304,0,0.0679,0.457,63.439,229667,4
5K209mgnrnMPLNIluT9m77,0.713,0.731,11,-5.558,0,0.0383,0.0527,0,0.0981,0.417,134.04,276440,4
07Tx168RSsUS1HqkDIOZbH,0.785,0.582,5,-4.877,0,0.237,0.191,0,0.2,0.861,71.774,231360,4
6hRxkub3GwimKCrH8MJ3y2,0.624,0.898,4,-3.756,0,0.276,0.0018,1.03e-6,0.319,0.441,166.074,211347,4
18UDolpvPEqVzIE69xobUQ,0.69,0.688,3,-7.994,0,0.156,0.0313,2.04e-5,0.101,0.794,203.648,254171,4
6uQRw745OItLYC9eniUUeb,0.598,0.902,6,-3.537,0,0.0841,0.257,0,0.35,0.952,76.978,405195,4
453IofwHpiHCwwFnbkZn0a,0.686,0.685,1,-5.551,0,0.0364,0.0107,0,0.209,0.719,123.966,269141,4
2rvdw3KfRX2ePmOH3XEIfM,0.58,0.928,6,-3.089,0,0.0493,0.118,0.00395,0.151,0.966,76.99,255575,4
6HPkWajn8320iMa9RIP3st,0.658,0.674,8,-5.911,1,0.0585,0.0207,0,0.0495,0.751,60.514,228136,4
78t2b7hkjrH1fVOcs1Ucrm,0.731,0.774,8,-6.592,1,0.0521,0.0372,3.07e-5,0.102,0.641,96.02,241886,4
0kWbgiIwsyYOyIfpDfHqPB,0.75,0.946,10,-4.489,1,0.222,0.0455,0,0.34,0.701,91.225,217602,4
7toIqSTfa9Phsmu2hKwTyx,0.777,0.111,4,-14.423,1,0.335,0.414,0,0.459,0.556,139.888,103493,4
48pG4x2MWZUsBhqbl0y8eN,0.649,0.296,0,-13.258,1,0.199,0.777,0,0.133,0.745,89.56,195413,4
78pm0ne5k4XxnpmL1GvMiT,0.636,0.293,0,-10.173,1,0.0316,0.376,0,0.593,0.692,130.032,160961,4
0PXXor8rXYYKyYMlLnP7V1,0.865,0.361,9,-10.648,1,0.0562,0.135,0,0.115,0.738,129.055,168577,4
1IUDBexGS0mPVxX13nVIvd,0.836,0.339,7,-7.913,1,0.0728,0.4,0,0.0675,0.798,144.039,168160,4
0LW1KD93FYFn823zMxuCBU,0.568,0.304,11,-9.431,1,0.0875,0.662,0,0.107,0.569,135.925,168800,4
3fdpzhz2h35xggTwoVJZTO,0.51,0.305,5,-10.733,1,0.0268,0.611,0,0.214,0.537,79.091,208480,3
2KG08g6GvZiXVL5OMN3JKo,0.639,0.408,10,-8.146,1,0.0288,0.565,0,0.109,0.633,130.104,137880,4
69t4F5nuUDK8l424dXZQG4,0.45,0.168,10,-9.733,1,0.0266,0.73,0,0.0953,0.205,85.567,64900,3
6b8ws9qvgszFySWInYE75o,0.773,0.447,0,-8.861,0,0.405,0.31,0,0.318,0.679,148.152,109267,4
1PCKqw2ixsErQZhE3vvhbt,0.437,0.521,2,-5.188,1,0.0259,0.177,0,0.282,0.342,98.068,224893,4
1lSYHVHlIOPn7uDZ9GedGm,0.376,0.427,4,-9.122,0,0.0357,0.59,0,0.342,0.558,67.262,145240,4
0FgkcJWhDUyqpHDcj0jzp2,0.514,0.574,10,-7.704,1,0.0344,0.833,5.66e-5,0.105,0.496,87.014,152147,3
54BKvxfy3gCcDRr4HuXAvv,0.716,0.612,0,-4.652,1,0.0422,0.509,0,0.244,0.806,115.129,190307,4
7uXZBavuyzvEKGQHLwL1Om,0.688,0.816,0,-6.221,1,0.0486,0.438,0,0.369,0.862,119.995,162267,4
2oZ1d56W2OrwprFBjmkglO,0.726,0.638,9,-5.063,0,0.029,0.0588,2.8e-6,0.105,0.694,97.064,201160,4
4xzVtn6ylzMEWuhI40cCsm,0.503,0.73,11,-4.636,0,0.0445,0.422,0,0.161,0.614,188.181,152867,4
11p0T6y1TKZ913rlJm9H1N,0.661,0.603,9,-6.374,1,0.0272,0.0622,0.00202,0.0856,0.604,129.916,189880,4
2XpKpjXHq791EMOC3Qxemn,0.556,0.473,3,-7.128,1,0.0322,0.56,0,0.0641,0.325,115.07,259747,3
4Tc1pqEG9AsZzVbWc5YmSV,0.49,0.436,5,-7.513,1,0.0242,0.122,1.13e-5,0.201,0.397,73.982,314520,4
14PutgqQ555MWHWXIacdGD,0.975,0.647,9,-14.027,1,0.0671,0.0653,2.18e-6,0.0685,0.642,116.025,161973,4
5AM8iryxHyZrIJ3PxsB5JY,0.868,0.307,7,-14.064,1,0.402,0.468,1.83e-6,0.0599,0.966,109.869,53480,4
6b3ksJVIObM6BXLUV0usMw,0.788,0.436,6,-12.06,1,0.0476,0.593,0,0.317,0.722,105.252,30133,3
2CM3esA8xAqYQ9smFSW8Nz,0.892,0.215,10,-12.665,1,0.037,0.692,7.52e-5,0.111,0.632,84.063,101533,4
5pTLvjSrXGlyKIXsJUtSNc,0.771,0.505,1,-12.199,1,0.391,0.401,0,0.228,0.657,127.09,253333,4
4rTJmwy3HOPQQhqORzPqBD,0.775,0.323,10,-14.249,1,0.0538,0.699,0,0.0922,0.733,144.102,49400,4
2pGGwUVfsWi6LlgJBz4CNh,0.936,0.346,5,-10.15,1,0.0656,0.556,0,0.0702,0.609,99.972,208373,4
4Vuj8TwH00528a51NQDH9k,0.958,0.464,7,-12.363,1,0.0852,0.463,3e-6,0.33,0.838,115.015,96453,4
5WJFFyzzo2fdJf2x8XgUM9,0.885,0.542,6,-9.853,1,0.139,0.118,0,0.27,0.93,75.001,138973,4
1rmiE1Gs3IXisNvoW9nJT0,0.888,0.492,8,-12.639,1,0.0555,0.32,0,0.064,0.99,78.058,62360,3
6LcTvfYHt4e5Wi9Qd3L54a,0.437,0.351,5,-6.153,1,0.0417,0.54,0,0.0959,0.514,76.262,197800,4
6URQrfIGB0J7xayyeKGuuH,0.851,0.473,0,-7.552,1,0.0361,0.753,0,0.076,0.836,115.988,106707,4
7e0f3POtMu3Msxj5nssikz,0.72,0.27,5,-9.896,1,0.22,0.414,0,0.187,0.955,207.737,117627,4
6UtalGiPOnGk7hboW2wuVi,0.694,0.926,11,-8.439,1,0.0624,0.0267,2.42e-4,0.695,0.866,119.071,227867,4
4ZLu6KXIYdmfE4yLlFTRDM,0.91,0.491,9,-9.503,0,0.16,0.256,0,0.35,0.964,133.064,95600,4
7rEU8fXG9VhwOQUeojzqJ3,0.664,0.722,7,-4.758,1,0.112,0.268,0,0.153,0.839,136.041,179133,4
7AOnYCpERmbAwvwDhLz8Pr,0.689,0.546,5,-9.254,1,0.0673,4.64e-4,9.04e-4,0.239,0.966,120.245,139867,4
3AsFuVtzcmpvHDrX54zaN7,0.77,0.467,7,-8.623,1,0.0341,0.777,0,0.0731,0.959,159.897,92640,4
4BSMdFLj0vdpz4dg7pV4VP,0.477,0.528,9,-8.81,1,0.0316,0.852,1.56e-5,0.476,0.798,174.499,136333,3
2xnkuF7NHQdItI2qBfA6yl,0.762,0.597,5,-9.411,1,0.0356,0.282,5.14e-4,0.1,0.864,122.995,97800,4
2tZUOYK2y7WNhArsa3oxUn,0.795,0.511,7,-8.577,1,0.0415,0.298,0,0.149,0.113,119.908,164000,4
1V04M7wFRFxzDlcjChlLsh,0.846,0.738,3,-5.395,1,0.0836,0.245,0,0.254,0.729,109.95,143197,4
7aJullbEquStpAgjgjw3IF,0.607,0.657,7,-6.418,1,0.0636,0.0723,0.083,0.0726,0.964,106.001,162333,4
4pM7P3snklLvAG2J3cWL6o,0.824,0.416,11,-8.316,0,0.108,0.777,0,0.0891,0.633,148.23,170614,4
7yCr4kSUMcc5uBekXOFaZU,0.805,0.739,0,-4.109,1,0.145,0.231,2.02e-4,0.0702,0.776,155.064,169827,5
6xvFb6D88Ew3KKZFfiZRpl,0.604,0.717,0,-4.667,0,0.0306,0.225,0,0.111,0.898,149.985,109280,4
42y0b61rbU4jrFwZizfJc2,0.79,0.698,1,-4.365,0,0.137,0.475,1.85e-4,0.137,0.655,129.813,155467,4
19EGsATdnnFYtWyiO1ArIr,0.82,0.721,4,-5.641,1,0.0906,0.48,4.29e-6,0.129,0.904,95.032,104954,4
0OFx1KByHMgqAYsYnrMUVL,0.797,0.296,10,-10.662,1,0.0571,0.61,3.49e-6,0.15,0.726,130.232,225348,4
3nBIfNaxOMe39aY1kyueMI,0.784,0.783,2,-4.019,1,0.0377,0.266,0,0.0976,0.917,110.064,117934,4
3vocAbzR5KXsGuR6KBRN5J,0.633,0.844,0,-7.188,1,0.102,0.00582,2.03e-5,0.358,0.592,164.848,285880,4
3fdyHcPGa639HJixHM699h,0.817,0.864,0,-7.896,1,0.0295,2.36e-5,0.49,0.284,0.826,129.987,243960,4
55JMvcjqtON7sDCcr4I895,0.725,0.694,1,-11.966,1,0.0478,0.00112,1.19e-6,0.258,0.961,103.2,309347,4
6rrmrpxtkvf90eJBvr3Vf6,0.669,0.979,9,-9.201,1,0.0573,0.013,1.42e-6,0.363,0.467,132.17,203413,4
5QXgD6HiPZCvY0iEgSpPq2,0.71,0.886,2,-6.347,1,0.0699,3.82e-4,0,0.261,0.584,131.992,250920,4
3xQnxw9rGsDFg9TSjGwLIW,0.634,0.729,0,-6.855,1,0.0356,0.00505,0.0946,0.288,0.647,146.003,161427,4
53LQHSAuueaWupbPhnpTzu,0.684,0.642,7,-6.509,1,0.0438,0.00316,0.126,0.0714,0.808,154.144,196667,4
0hX4VJbr6CHInJzfXXgfFW,0.726,0.831,1,-6.094,0,0.0297,0.00636,3.87e-4,0.0467,0.811,120.39,236600,4
4TKtrxyBJLGo5uHxLf6fbM,0.862,0.72,7,-7.497,1,0.29,0.0487,4.92e-4,0.076,0.546,129.185,203920,4
4DWf72LV6OCJmwM8886jos,0.83,0.828,0,-9.987,1,0.0636,8.5e-4,0.365,0.252,0.844,133.422,263760,4
3WoatVXvmr0qK7xVcVIyPi,0.453,0.242,2,-13.384,1,0.243,0.843,0,0.723,0.574,166.951,288520,4
6YCciCQ0Xjuybi6KGWeR6n,0.672,0.251,7,-15.45,1,0.863,0.835,3.48e-6,0.9,0.376,79.094,219230,3
4gbQ8KnmspRR52aVJGgTZE,0.624,0.123,0,-15.091,0,0.111,0.872,2.97e-6,0.0781,0.443,118.448,125320,5
33Are2qiGVcR2pS4EwWLY3,0.837,0.603,4,-4.819,1,0.163,0.141,0,0.146,0.932,98.884,150240,4
7MlHAwgcmu22zmYFM2b5U2,0.612,0.876,5,-4.799,1,0.0745,0.308,1.74e-6,0.325,0.694,133.003,174640,4
53aaAsE4IG4sRv6mcMIHUL,0.695,0.734,4,-5.612,1,0.0784,0.124,0,0.732,0.767,130.02,209493,4
2t4YUPPkCHpup95mjd14tL,0.737,0.858,7,-3.941,1,0.0488,0.173,0,0.0831,0.892,134.145,200933,4
0GegpxAt3O39kUqZQOHsvO,0.707,0.7,8,-4.168,1,0.172,0.00409,4.87e-5,0.17,0.961,156.087,197560,4
7pHxlhunw9RT2s2tPsnxX8,0.77,0.74,0,-3.785,1,0.0462,0.186,0,0.148,0.903,145.175,151760,4
6eYSL90HMAMipLmiPbNALS,0.651,0.888,11,-5.741,0,0.0383,0.00363,3.62e-6,0.135,0.945,149.058,210493,4
5xFD0iHyi8lJnJwp5MAMDJ,0.463,0.739,9,-6.102,1,0.335,0.105,0,0.232,0.632,187.425,183867,3
11gXhxBp9Y3c2NtWEwEy8y,0.669,0.844,5,-4.378,1,0.0763,0.0126,0,0.695,0.97,142.119,187307,4
34zEcjZ1VKIbFd5dFGu374,0.609,0.855,9,-3.381,1,0.287,0.285,0,0.152,0.929,174.037,151067,4
5MLT29LB9n935vQC7OPdgJ,0.938,0.38,1,-12.552,1,0.738,0.00531,0,0.0847,0.639,123.55,377861,4
6sLyoye7k3OT1MzlvmaQeF,0.937,0.665,1,-4.772,1,0.168,0.108,0,0.139,0.852,110.024,171737,4
0o3uxBcSDeegwW2grj4yE6,0.948,0.449,8,-12.233,0,0.499,0.00769,0,0.0978,0.677,123.521,207909,4
459zEyLxNPaoRKjOmLixGr,0.898,0.404,2,-11.271,1,0.0801,0.0503,0.127,0.131,0.408,93.999,249836,4
4GQ35Jlno57UgsmgtId8Ud,0.956,0.525,1,-9.651,1,0.568,0.00962,0,0.0545,0.601,123.536,323239,4
43LFk7qwbM6xdnTAjtVuLG,0.857,0.696,9,-7.579,1,0.288,0.024,0,0.138,0.758,132.99,224315,4
2mFJfExy0ZBZMH1mae2kFd,0.964,0.445,1,-12.52,1,0.469,0.0223,0,0.0669,0.736,123.457,399151,4
4PhDaUrfaefFrutEg5UVlg,0.915,0.56,7,-7.526,1,0.0561,0.082,0,0.146,0.76,96.022,260285,4
2N9cODTQ9qd0ngBipBTUWz,0.897,0.479,2,-10.544,1,0.0582,0.0224,0.0754,0.0889,0.257,93.973,247659,4
2m4w8OlpKxdyepb1SWgZcE,0.961,0.552,1,-9.202,1,0.391,0.00523,0,0.0628,0.638,123.528,240405,4
4bhX85fxOd0E2UtOJcg7TN,0.841,0.302,2,-13.288,0,0.261,0.756,3.58e-5,0.0677,0.294,132.259,183745,4
4bvPvSfITuoxd94jdUwgPn,0.551,0.0613,0,-21.701,1,0.0651,0.803,1.5e-6,0.11,0.226,181.492,77349,5
1dYHEKa1liosiyThVVO5Qf,0.715,0.28,0,-11.53,1,0.502,0.925,0,0.175,0.558,118.333,139311,4
2Xmv8U9Cpwu6AwCJJr9jay,0.804,0.435,0,-12.079,1,0.0365,0.599,3.86e-4,0.0806,0.954,108.012,78916,4
6wvGym7k86suc2vzDvlV7s,0.912,0.336,0,-10.208,1,0.0774,0.314,1.35e-5,0.0902,0.944,87.255,74475,4
0bTaZjqcG7rpa7BW7utvdP,0.814,0.153,5,-17.664,1,0.401,0.969,0.221,0.339,0.814,95.268,123220,3
3CVAPF9IKSMwjphqk6Gol6,0.737,0.285,0,-11.909,1,0.0617,0.901,0.00382,0.341,0.723,160.188,122906,4
3RlmsIo2C7ahratSaHoZD9,0.884,0.0991,5,-19.446,1,0.46,0.92,1.78e-6,0.0546,0.842,119.955,88686,4
5OOqe2uTWnkwZ46czn29Zb,0.756,0.0752,7,-21.127,1,0.0638,0.861,0,0.149,0.634,115.301,60369,4
71FjSchExtuoHk4KRRItEZ,0.627,0.0832,0,-19.084,1,0.0544,0.745,0,0.0667,0.881,131.773,90723,4
0gIY83JHf5Ih6zbfxlEMA1,0.88,0.396,0,-8.608,1,0.0935,0.162,1.28e-6,0.132,0.857,118.115,122034,4
0iBFRbtNvJLDSGdqhEFGNF,0.813,0.433,7,-11.038,1,0.0284,0.0231,0.613,0.091,0.907,96.024,128426,4
6vecOQpIKmWYJZ4DscRm6X,0.974,0.802,5,-7.214,0,0.243,0.0281,0,0.167,0.541,122.012,222787,4
0dSwxVOVaWZK4m9kTssxll,0.883,0.633,8,-8.229,1,0.487,0.103,0,0.0508,0.806,143.572,232312,4
6YcJg4IE1Huq9cGg4ESo8i,0.727,0.823,4,-9.605,1,0.0405,0.00316,0.688,0.199,0.889,136.019,209709,4
60hWbUPwYZpRBCRsFRExp3,0.778,0.614,7,-6.366,1,0.0281,0.119,7e-5,0.654,0.203,127.985,330227,4
4JtYVvSrvGThVE9D5U6xK1,0.911,0.735,9,-6.38,1,0.0569,1.75e-4,9.99e-4,0.087,0.935,132.573,253451,4
3gwaNmNQDrE03RZnMcwDNH,0.837,0.653,1,-5.622,0,0.0435,0.0742,1.13e-4,0.357,0.621,118.973,346280,4
6Cb0ibATYu0R1LQ7kuWA92,0.93,0.762,2,-4.569,0,0.12,0.209,0,0.105,0.786,119.988,229147,4
4OCa4HHISgKiavmpuekPIv,0.531,0.0679,5,-23.71,1,0.0373,0.536,0.0163,0.129,0.233,139.975,169218,3
