artist_id,artist_name,artist_popularity,total_followers,artist_genre
2AfGElfjqXuSyUny7dsj9p,Neophyte,45,44601,happy
67es8ZtGIcV80XDLwlQkU3,Brisk,28,2833,happy
3VmdvdqFAX1F9kwV54xGMT,Styles & Breeze,45,9292,happy
0SyKgafiTwxlGmkmGEvDpz,Outforce,27,761,happy
2zOmgdILWDWiEROU4vKA8a,N-Sane,17,107,happy
3aXox59c2JVDCGYgB16WmT,Ruffneck,39,2798,happy
0vMVgeMxck5F8aUExad9GW,Party Animals,49,30245,happy
5anwTbhEWgbOnZUs2GbuB9,Critical Mass,35,3959,happy
7CG6CAndG1LHBj9kC5PBGS,Sam B,20,118,happy
64b1FzJV5njaX6Jcrg5ZEm,Rob Gee,36,4832,happy
6c4WWQ2PYJlgnxtkQKqI5s,Haze,53,64012,happy
1LgLuJSqAJJ6v5RCvjUiQh,Ophidian,38,14661,happy
04k0n1Rcz2MxqvZfioAOTE,Art Of Fighters,38,28218,happy
711MCceyCBcFnzjGY4Q7Un,AC/DC,87,16723438,hard-rock
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,82,9756966,hard-rock
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,81,3552020,hard-rock
2ye2Wgw4gimLv2eAKyk1NB,Metallica,86,15691395,hard-rock
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,84,18366034,hard-rock
0rvjqX7ttXeg3mTy8Xscbt,Journey,78,3205406,hard-rock
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,78,3205170,hard-rock
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,81,9315261,hard-rock
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,76,2868535,hard-rock
5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,77,4878111,hard-rock
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,73,2897752,hard-rock
2Hkut4rAAyrQxRdof7FVJq,Rush,71,1459848,hard-rock
29kkCKKGXheHuoO829FxWK,Boston,71,1587321,hard-rock
07XSN3sPlIlB2L2XNcTwJw,KISS,76,5164977,hard-rock
6IRouO5mvvfcyxtPDKMYFN,Foreigner,74,1769681,hard-rock
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,70,1626129,hard-rock
6mdiAmATAx73kdxrNrnlao,Iron Maiden,78,5791882,hard-rock
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,70,1377422,hard-rock
4salDzkGmfycRqNUbyBphh,Styx,67,1095796,hard-rock
34jw2BbxjoYalTp8cJFCPv,Heart,71,1435895,hard-rock
6DCIj8jNaNpBz8e5oKFPtp,The Cars,70,1004003,hard-rock
1fBCIkoPOPCDLUxGuWNvyo,Poison,68,2124922,hard-rock
2hl0xAkS2AIRAu23TVMBG1,Kansas,71,948795,hard-rock
1Yox196W7bzVNZI7RBaPnf,Megadeth,73,2974983,hard-rock
26bcq2nyj5GB7uRr558iQg,Survivor,72,633574,hard-rock
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,71,2315632,hard-rock
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,64,491005,hard-rock
7lzordPuZEXxwt9aoVZYmG,Billy Idol,72,1055625,hard-rock
1Tsag5J854qxeOo2apszug,Silverstein,66,481944,hard-rock
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,82,5629348,hardcore
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,80,1624932,hardcore
6Wr3hh341P84m3EI8qdn9O,Rise Against,76,2227824,hardcore
20qISvAhX20dpIbOOzGK3q,Nas,78,2116287,hardcore
55VydwMyCuGcavwPuhutPL,The Used,70,815566,hardcore
1HwM5zlC5qNWhJtM00yXzG,DMX,75,2206861,hardcore
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,72,1845509,hardcore
1cXi8ALPQCBHZbf0EgP4Ey,Misfits,69,723378,hardcore
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,72,1317276,hardcore
3ScY9CQxNLQei8Umvpx5g6,Fat Joe,73,904300,hardcore
4VmEWwd8y9MCLwexFMdpwt,Method Man,71,1264578,hardcore
0eVyjRhzZKke2KFYTcDkeu,The Alchemist,68,196151,hardcore
5pnbUBPifNnlusY8kTBivi,Jadakiss,69,680808,hardcore
6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",70,521680,hardcore
1wiBLzTI7z9RUwEpNPdFT6,Mase,70,473170,hardcore
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,71,1179873,hardcore
4EnEZVjo3w1cwcQYePccay,N.W.A.,69,3146126,hardcore
2GHclqNVjqGuiE5mA7BEoc,Common,69,662661,hardcore
4P0dddbxPil35MNN9G2MEX,Cypress Hill,71,1260741,hardcore
2yQf6b8hxahZaT5dHlWaB1,Raekwon,66,394047,hardcore
7iMvwE8qANp3aIfAGKEAwS,Cam’ron,66,437822,hardcore
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,66,556750,hardcore
3NChzMpu9exTlNPiqUQ2DE,Thrice,62,342455,hardcore
2x8KDZdSONA3872CnhaAlX,Styles P,67,413649,hardcore
7xTKLpo7UCzXSnlH7fOIoM,Redman,69,709471,hardcore
1P8IfcNKwrkQP5xJWuhaOC,LL Cool J,67,1001444,hardcore
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,66,616112,hardcore
0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,68,947633,hardcore
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,66,752235,hardcore
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,67,420742,hardcore
4XqfpACObRB5AsBcUYjL8X,MC Eiht,65,224916,hardcore
3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,67,805987,hardcore
591yCCsZCLXvaJ0Rg38vLZ,Senses Fail,59,313588,hardcore
4tujQJicOnuZRLiBFdp3Ou,Xzibit,70,1089028,hardcore
6DJEUXZm0e2rAohdoZ5Voo,Black Thought,64,117568,hardcore
19KwjzvIL92r29IINtlPNP,Scarface,62,551248,hardcore
2vKiJjsgjgqIECUyYeIVvO,Crown The Empire,61,402931,hardcore
3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,66,838738,hardcore
7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,67,802125,hardcore
5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,66,619771,hardcore
1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio,61,279185,hardcore
11FY888Qctoy6YueCpFkXT,Circa Survive,57,253508,hardcore
3GzWhE2xadJiW8MqRKIVSK,Underoath,61,426860,hardcore
30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,62,536989,hardcore
78xUyw6FkVZrRAtziFdtdu,The Roots,66,964635,hardcore
1PcjjY1CACpUmivkR9L3ni,NICKYP,56,5760,hardstyle
6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,66,407719,hardstyle
5QySqc6yAFDx9m7fedFZmC,Brennan Heart,69,234485,hardstyle
6UOk7DmvqlzWmo6gjhZvn6,Da Tweekaz,69,192713,hardstyle
1Wt63OMKtv6v2ivHuQLm2C,Coone,65,149050,hardstyle
6L7a6wPGpvLtTwOsMLnF1z,D-Block & S-te-Fan,66,129231,hardstyle
4f0OXMMSxr0r8Ztx6CdpAl,Sub Zero Project,63,84379,hardstyle
0wr85NuJuAYZsRzP1lJgiV,Wildstylez,64,153281,hardstyle
1naX4fxuRaDFlj9tGfIUZk,Dr Phunk,61,23853,hardstyle
7IeovKzVkfcG9mIJGNzTcT,Ran-D,64,146612,hardstyle
0MBGxwmCdXdO26ojaNcT64,Atmozfears,59,70748,hardstyle
7IFPeV5Ew63S7Hid0AjNgK,Sound Rush,61,40752,hardstyle
1rpLzYzfrueWdkpcIunZQl,Hard Driver,59,34921,hardstyle
6qJ61DomA73g7jQEKESw9Z,Noisecontrollers,58,127260,hardstyle
7MXzeG7zoG8pKpqKCOqcZL,Sephyx,52,16733,hardstyle
1CqOLQmjzVWXQTiIN5Wucs,TNT,55,19344,hardstyle
1Ok5WQlGEnuFOiUlpCKcVT,Wasted Penguinz,54,78556,hardstyle
0I5is4tdxHhT3Ft2EzPjlB,Code Black,56,49974,hardstyle
7jp5R1aY7kmwBYX3jIu9yk,Jebroer,67,188832,hardstyle
1Uk4IDpF1OIuTzANugS5JC,Bass Modulators,57,56756,hardstyle
7momuad2Twkv5O7MY3dODa,Frontliner,56,80978,hardstyle
1BpCQRsYuiRg1TXKR2SQe1,Refuzion,57,21024,hardstyle
4LBa6kTLaQHiONCfTfTaXV,Toneshifterz,56,38014,hardstyle
7AGSJihqYPhYy5QzMcwcQT,Phuture Noize,58,46262,hardstyle
37jL2LnGjAkadOCszr8v7C,Technoboy,52,63408,hardstyle
27Z5l2Kfy1IaYZMg5INWqO,Zatox,55,126842,hardstyle
18pYFSeMi7sOL6nGMICHtS,Psyko Punkz,56,79439,hardstyle
1Od0hPnXSqA9pipLqNXJ7e,KELTEK,57,28796,hardstyle
3mZnhzeAyjpFhO3cIepzBr,Tuneboy,52,26427,hardstyle
5DzNxD4vwCDEIa20oEzB9l,Crystal Lake,51,14868,hardstyle
6Xhhpra0X0hpvC3yZaQ0Du,B-Front,56,43601,hardstyle
52I8HbScEEvgwiiSDaM7gP,Audiotricz,53,30221,hardstyle
6GebWeCCtey5pbQepRYD6c,Adrenalize,52,27059,hardstyle
5cPNMq5lKAoAKyv5kdpz9s,Frequencerz,55,61897,hardstyle
3Ij56hbjOTHq8RgutQwfxC,Radical Redemption,57,77498,hardstyle
6J6UF3GqOLdt6f4gfazSzf,Ghost Stories,55,12042,hardstyle
5irwemCIBdwWYTZrcxX2UW,MorganJ,45,6508,hardstyle
4ksdbwHbqSmv7sWP3W6L21,Devin Wild,52,23005,hardstyle
05ndiewdJogtosuRWN8iwF,Adaro,56,37254,hardstyle
0hHKtZEXHNsXfgrNgU7Zkl,Audiofreq,44,21035,hardstyle
77faXTf6wXs3L2CVol0c8C,E-Force,53,35101,hardstyle
7ikySCCJo3shAEZsoKEtVK,Rebourne,47,11651,hardstyle
59VlEky6rgwrcluurlvspE,Mandy,46,20339,hardstyle
7FTQICqfx93tZdwZJb3wt2,Firelite,49,3776,hardstyle
4nD3WnzQCbSRw3AJOv7FJJ,DJ Virus,30,234,hardstyle
0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,61,89497,heavy-metal
0rEuaTPLMhlViNCJrg3NEH,Beast In Black,61,108684,heavy-metal
632M26jlmnCrL8CqD5i7Kd,Rata Blanca,65,762163,heavy-metal
7k5jeohQCF20a8foBD9ize,Battle Beast,60,125836,heavy-metal
1bkf8u8ot6vEpWTJFBzKZB,Dream Evil,52,104747,heavy-metal
14SgKNlOCKAI0PfRD1HnWh,Lordi,56,178870,heavy-metal
6nf7iwR6AoROxfUKZWd1r6,Bloodbound,51,58400,heavy-metal
4jyw0sF3Ji2vZ74ZZIWYBz,Patan,51,5470,heavy-metal
4VrqQQy6X0hlMtqY5gp6Wx,X JAPAN,54,364344,heavy-metal
4rd6QvHo3CdZNmZrPJs8yz,Ningen Isu,42,44192,heavy-metal
1tG3Ee0SJtqCHvAqcVjU3V,Эпоха,31,111,heavy-metal
5Ebyxzsw45WAaUZTiJ3fkw,Megadriver,37,13562,heavy-metal
2bjzKs28cL5EVKB0xqUGuJ,LOUDNESS,42,49096,heavy-metal
2aWjaq32aRQo58dw0w8NM6,U.D.O.,50,118012,heavy-metal
0ICn3Cbc4mMeLmTvwnqXYu,Aria,53,255103,heavy-metal
5GLeyUhj8B8f5pJxqZllKl,Doro,48,113673,heavy-metal
1I98HSdBKIcRpCmd839ZyA,Megaraptor,37,1572,heavy-metal
04L8hbMJRQ5vFnLeDgA8xn,Die Apokalyptischen Reiter,46,48617,heavy-metal
6nQ7NZbr43lnKpLYBvLf7A,Enforcer,37,31507,heavy-metal
1zPtT8rIn2NjlXr37K57Mb,Кипелов,47,105478,heavy-metal
0bEinswrM8NYuppKnMljIg,Barilari,42,22984,heavy-metal
2KIzxbJeiFf6IpBFn2ZD2S,Samsara Blues Experiment,36,60527,heavy-metal
0AA0qugrTsIv7JFMEnhaqu,Deliverance,27,12564,heavy-metal
1tbhwOH5UBAJoqTx9Oak00,Marko Hietala,38,10806,heavy-metal
1db5TWniHR7iqwXer7AiQ2,Pappo,57,251493,heavy-metal
67BObUWOkPPGftw3ITCHXH,ANTHEM,34,13181,heavy-metal
0lc8BWRWnjTL78iCV21Bo9,Astral Doors,35,15904,heavy-metal
44xWxpnL7VA4R3bziyzvfh,Magnus Karlsson’s Free Fall,35,6358,heavy-metal
12oOjZOwLlZi7YIAmFyUuA,Flower Travellin' Band,28,16679,heavy-metal
5CNR5mJJPAhMamFWQ9xJxD,In Solitude,29,11724,heavy-metal
5ZnuwxU3BQDmhQSdZO743a,Ambush,30,8871,heavy-metal
3NpYu94DqEFa5BxDMmokCN,Dragonfly,39,37696,heavy-metal
18HomXPmmtzcpTwaPQ0lFe,1782,26,4750,heavy-metal
2h6KMz7QuE8L1MoaVCutJd,Freedom & Pain,29,41,heavy-metal
2i9NRYNKiEtRVvF7XU4qE7,Daniel Lioneye,27,5532,heavy-metal
6eoz7BtTcC5Q303xQtSgj9,A.N.I.M.A.L.,42,47140,heavy-metal
41nB823nb3wxEI25UeGHqG,Stam1na,48,30050,heavy-metal
6a2e3isd4orqnwvdXXYDVc,ONMYO-ZA,42,19886,heavy-metal
5tDdTDGy0l8rHkeLaaEyyN,Carajo,51,132038,heavy-metal
6swg1JhIcRgZCqAHi3MDp9,Crimson Sun,29,3536,heavy-metal
6qYd7xlmeeeDkPfx6mZ9PV,Almafuerte,55,146814,heavy-metal
1UsiNk3VkfrQDLuCDMxitB,Holy Serpent,22,6770,heavy-metal
6j6Ld5h0aFgH0VQWQNazS7,Hermetica,49,93224,heavy-metal
3ep7Dn4QakfD6BQLbFj2Zx,Bruthal 6,23,2829,heavy-metal
0VsQutZIxNAMtGanrBGdRd,SoulHealer,29,1775,heavy-metal
27bz7ZBGuPvfkPGBCN2ome,UROBOROS,22,2136,heavy-metal
2xdR2Stqa1oEu4lv7p9lXN,Rainbows Are Free,22,5968,heavy-metal
0zCouXT81OzO9waNn1PjAh,Make-Up,29,1350,heavy-metal
765lwJRjITnyzWPOjM4Vc1,De La Tierra,31,22231,heavy-metal
3TVXtAsR1Inumwj472S9r4,Drake,100,50614759,hip-hop
5f7VJjfbwm532GiveGC0ZK,Lil Baby,95,5379850,hip-hop
4r63FhuTkUYltbVAg5TQnk,DaBaby,95,4817237,hip-hop
1RyvyyTE3xzB2ZywiAwp0i,Future,91,9449219,hip-hop
7dGJo4pcD2V6oG8kP0tJRR,Eminem,94,39103323,hip-hop
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,93,2614257,hip-hop
1URnnhqYAYcrqrcwql10ft,21 Savage,91,8673228,hip-hop
55Aa2cqylxrFIXC767Z865,Lil Wayne,92,9721676,hip-hop
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,2132591,hip-hop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,89,11974787,hip-hop
50co4Is1HCEo8bhOyUWKpn,Young Thug,93,5649183,hip-hop
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,90,15777432,hip-hop
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,91,2695540,hip-hop
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,89,691091,hip-hop
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,91,3542770,hip-hop
0c173mlxpT3dSFRgMO8XPh,Big Sean,87,7842013,hip-hop
3hcs9uc56yIGFCSy9leWe7,Lil Durk,88,1904315,hip-hop
4LLpKhyESsyAXpc4laK94U,Mac Miller,87,5018103,hip-hop
7rkW85dBwwrJtlHRDkJDAC,NAV,90,2238845,hip-hop
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,88,5047273,hip-hop
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,88,9463297,hip-hop
0VRj0yCOv2FXJNP47XQnx5,Quavo,87,4456078,hip-hop
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,84,6349437,hip-hop
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",85,5282823,hip-hop
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,87,5716102,hip-hop
6icQOAFXDZKsumw3YXyusw,Lil Yachty,84,6650012,hip-hop
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,85,487296,hip-hop
4xRYI6VqpkE3UwrDrAZL8L,Logic,85,5006990,hip-hop
6fOMl44jA4Sp5b9PpYCkzz,NF,86,4430191,hip-hop
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,86,8128100,hip-hop
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,84,2375428,hip-hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,84,3521851,hip-hop
1VPmR4DJC1PlOtd0IADAO0,$uicideBoy$,86,2691210,hip-hop
17lzZA2AlOHwCwFALHttmp,2 Chainz,84,5856749,hip-hop
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,81,1665833,hip-hop
6oMuImdp5ZcFhWP0ESe6mG,Migos,84,10922898,hip-hop
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,84,4142361,hip-hop
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,87,3312586,hip-hop
02kJSzxNuaWGqwubyUba0Z,G-Eazy,85,4647412,hip-hop
0A0FS04o6zMoto8OKPsDwY,YG,84,2387014,hip-hop
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,84,1771988,hip-hop
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,82,4067239,hip-hop
20sxb77xiYeusSH8cVdatc,Meek Mill,83,4536227,hip-hop
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,84,4449107,hip-hop
2OpqcUtj10HHvGG6h9VYC5,George Jones,66,687435,honky-tonk
1FClsNYBUoNFtGgzeG74dW,Hank Williams,61,582119,honky-tonk
5sAg1HZePcFfhrs0G8A8OP,Ray Price,51,85384,honky-tonk
6uvq6FeVsmhOWfJHxVNeBL,Faron Young,48,57433,honky-tonk
05pAwLhsutiuj6gerEwGvU,Lefty Frizzell,46,64859,honky-tonk
7gS1Yv0RynyzKX5ICtKIhS,Ernest Tubb,45,81085,honky-tonk
6DQ6mdEhxCgHPqfX1niZZK,Floyd Cramer,45,12319,honky-tonk
1ARZrF9nU4zgdDHuBIfqMq,Webb Pierce,41,36316,honky-tonk
0NqxUSg57tX1o1WG7VU1Vp,Stonewall Jackson,40,34185,honky-tonk
1i8JjHb2xPYOQrnKGMwpOf,The Dirt Drifters,31,3828,honky-tonk
69QgxPDHaeDRDMl6icLzCp,Eddie Noack,31,2399,honky-tonk
4FmgWM5kNxZ8ibCNPS6hHN,Carl Smith,35,17471,honky-tonk
1qCh4JC6bIICvbo5rnqwp6,Pete Bernhard,30,3391,honky-tonk
2EtHntibRhuBeOmpRT2HNF,Carl Butler,33,622,honky-tonk
0New046QPZ5XWHSKM6Rh24,Shaver,26,590,honky-tonk
3tsk4jo72o6tDjCGaMJUGF,Charlie Walker,27,4218,honky-tonk
4szqhE3dT8nzYnlXYGwzmi,Cowboy Copas,23,7626,honky-tonk
1LJtIL5oefyNjM2r2FomZ3,Rose's Pawn Shop,23,2400,honky-tonk
5VkVaxrbRsJXAnRbz9HfO0,Railbenders,22,3178,honky-tonk
40SRPccslwLmXEIf9hZUJu,Frankie Carle,26,1486,honky-tonk
0LhTZWBL8vvxZhJxYBWUmi,James Hand,19,2058,honky-tonk
6MqSpEX458gcEDjpWwhDJd,Darrell McCall,20,2855,honky-tonk
3CH93c2rBMyBq9eeWBCQ60,Russ Conway,36,5907,honky-tonk
76eOr2KSPwo5Ebx45QY8zR,The Hangdogs,17,413,honky-tonk
1VeFbX7iUKOxWtsIm7tk9O,Big Tiny Little,19,210,honky-tonk
4tdTTJhP32CTQdApLOaUnJ,Vernon Oxford,22,1603,honky-tonk
4oRWbgUwswOdyScM3sEVLu,Franky ‘Fastfingers’ Flint,21,192,honky-tonk
71e9BJNnvSUEnGA7XWZfCp,The Maddox Brothers & Rose,17,1872,honky-tonk
6dYjED5eEVQa9RdtR0KAM4,Winifred Atwell,28,2948,honky-tonk
35RAbGgAjZYQzZh3LxAPlt,Curtis Potter,14,1277,honky-tonk
0R1ZWmxJMsluNwRwWrNZwy,Dead Hot Workshop,13,757,honky-tonk
7ahPnBJddRjDfNb8NjEaG1,Crazy Otto,15,361,honky-tonk
0PpyxffW8yED0Zr38Amhgw,Dallas Wayne,15,1498,honky-tonk
7DnmaGtgTJlrbfkIMzeNel,Jo Ann Castle,15,505,honky-tonk
0v16BXxwX8OS6znIT1NK32,Rusty & Doug Kershaw,14,257,honky-tonk
5xlRDjh5E7kHNOTAMVdr1P,Carl & Pearl Butler,14,407,honky-tonk
2To4jNx23pDgZJbZx9ynyJ,Johnny Maddox,18,579,honky-tonk
7lB60nnvGhnPrskRdkF8tJ,"Joe ""Fingers"" Carr",21,614,honky-tonk
3GsQo4yOYOv50rossGAn4v,Malcolm Yelvington,15,1312,honky-tonk
4MefoMHX012T3pRW0FzqAZ,Skeets McDonald,18,1165,honky-tonk
0Y8YSfbGR6EQN9kDyJ9d11,Sarah Gayle Meech,10,888,honky-tonk
6gJnFkzIPcBYfD4ynrsseL,Cliff Wagner,11,269,honky-tonk
0fXXbr84BqB1owzIFf2oPE,Del Wood,12,287,honky-tonk
1UnPJSMBqn3GNhNo9k7RPM,Michael Reno Harrell,7,353,honky-tonk
4jRr2xYPbSx1kVEi2IS7Qr,Katy Moffatt,11,273,honky-tonk
57p1XOuECWP39CPhpDBSzU,Shitkickers,8,382,honky-tonk
6W2mbRMQGjnvhq7szCYezp,Miss Leslie,10,1440,honky-tonk
7KEjUgnvSAs0rqCd09WZc7,Billy Bacon & The Forbidden Pigs,7,451,honky-tonk
3QKtaL4wAhr7ccGnaHTLxQ,Leon Payne,10,501,honky-tonk
0KKfNz6toZVzv6725FOP2E,Dave Alvin & The Guilty Men,7,407,honky-tonk
6nS5roXSAGhTGr34W6n7Et,Disclosure,81,1838152,house
6DgP9otnZw5z6daOntINxp,Joel Corry,84,112256,house
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,83,6615414,house
7uMh23xWiuR7zsNkuNcm2G,MNEK,84,227681,house
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,78,100711,house
4ScCswdRlyA23odg9thgIO,Jess Glynne,80,2341809,house
1MIVXf74SZHmTIp4V4paH4,Mabel,82,1020070,house
4lCsf6uYTVnWSKm99eKkdY,Seekae,53,31776,idm
05lIUgmmsmTX2N9dCKc8rC,Rival Consoles,57,96710,idm
1ysHnRqLx1sIFxUlahQftx,Kyson,50,23817,idm
1zrqDVuh55auIRthalFdXp,alva noto,49,54966,idm
0lYoJnsYMVaAitj1pZVqER,Ben Lukas Boysen,49,21771,idm
3ND5NWoKzlelYDDyWqSQpQ,Susumu Yokota,49,52767,idm
5akVqMzdZOdbMYbE4vNZWD,Plaid,47,76088,idm
6kic5bCjlohhDn9KzXbOta,Clark,46,91711,idm
5xMtVcziLHpIwD9iNWPOM6,Casino Versus Japan,40,18466,idm
7qiPN4EfYY3qZqZwaAKzN5,Comaduster,39,2958,idm
0w0n5GVOQZlszSi4WN1Got,Near The Parenthesis,37,6792,idm
0OmHDBh5styCXDWKwz58Ts,Ochre,40,21708,idm
5EX1l1RWYdxc2iDXpY5B5h,Stumbleine,38,15491,idm
1JSPpoXFLcEG2WhYlvmHPJ,Yosi Horikawa,41,35190,idm
0HfxCluo7N2dhr4oRM0wBv,Luke Vibert,41,38884,idm
0R879eeczZPVAwTrbKXREp,Kettel,36,17421,idm
3Rk97Sn9WCwuXGmXJKA38v,arai tasuku,34,5403,idm
7AiamoV760pPGGM5PbOC6X,µ-Ziq,37,45353,idm
0aDiDIQbJrePa1QFZidEmy,Mokhov,30,5242,idm
311stj8V2orjkfjvLrLvfa,Yoshio Ojima,34,2012,idm
7qdsk0UXx2jCX7jbp6rxeq,The Black Dog,40,29407,idm
4GolrXXRODq7bAGCod4JoV,Deru,34,17078,idm
0jyH4jtanxaysaxwDVhR6f,Seefeel,35,14556,idm
2bYCvT1nqpbbspU5DZG5nA,Bogdan Raczynski,32,8959,idm
2CTPZndAY5BwdgHk8AX0B7,Dither,47,10697,idm
4ZgIWfyg9BkcqnJJ2xVR3f,Mouse On Mars,35,29040,idm
6wNOfYFlLoZxi37nmPIB0c,Arovane,32,13040,idm
5SAGJPY6M7wq4ej2qdvZZv,Tessa Douwstra,31,321,idm
3rVAnydRNnaQr24T3reJZg,Luke Abbott,36,16507,idm
3osPFn4n6nIX1cI3EOaJMq,Baseck,29,1451,idm
66I0uUVKgpOPlEjTiy87nm,B12,31,12068,idm
1N0uTSN7HQpzJYmQIvsusL,Serph,33,9390,idm
0MLOZd8nYoXxHpOzDH0vXJ,MMOTHS,29,19586,idm
7mxWXS9vNabNww98k0dyDn,Obfusc,27,2638,idm
1orPVlRmIYWQ2KkJcMjjnB,Rei Harakami,39,35322,idm
7a7MvRxJIoVblndypH8XgC,Isan,34,12008,idm
3eckuC16P1YKHG9fb7rrP7,MIKTEK,31,3357,idm
0yyaMSLZPLTbtS2ifp0HTq,Ishome,38,19397,idm
2TX49iaYgV8gRIyRw6Nx81,Secede,30,5850,idm
2M0T4a1pkOC5nifN9W6e9e,LFO,37,30864,idm
1CJCThhtbSHWSihjWWRY9r,Leafcutter John,29,2573,idm
4XvKzACpcdk5iiZbWNvfbq,Monolake,36,26272,idm
33Ztukerf3He8FeKk5acn8,Two Lone Swordsmen,34,18800,idm
7eCCg8PjF996Aq2RPynMrE,Melorman,31,3164,idm
28HqZ2RaUbI3uewbxWDW41,Plone,28,3015,idm
5IRw6qWz0NFImXO3hNOyai,Digitonal,28,2574,idm
0IGJHTPr8pufzyn4W9clOq,Arc Lab,28,725,idm
5bTaUOrBY8IWCwW12jCU5U,Datassette,28,4111,idm
1nDzzoDVAeT9c5PkreI1yI,Anenon,27,5435,idm
3sajvkViwU2f1v50atpMwv,Subheim,31,6650,idm
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,73,573865,indian
5vGXVYudNgm9E7jhXMM0Ro,Kid Quill,59,69861,indian
1wRPtKGflJrBx9BmLsSwlU,Pritam,76,2067729,indian
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,70,2242661,indian
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,71,878697,indian
7nJNuftnqwrFGFs3ZRRe0u,MEMBA,58,47319,indian
24SwsBq76FnNeXW9Do4wPI,Mark Battles,52,34051,indian
61if35zz1W11GejEkxTLEQ,Benny Dayal,68,1229090,indian
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,65,319247,indian
72beYOeW2sb2yfcS4JsRvb,Ritviz,69,542396,indian
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,66,447236,indian
4RCALXqxv2udxtuLatKPSi,Lost Stories,56,31467,indian
4kq8z3vydHjPDggxb16ErB,Nakash Aziz,64,70874,indian
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,67,396541,indian
2FgHPfRprDaylrSRVf1UlN,Thaman S,65,1234355,indian
2CkrXQPoBz8jTQ3u0ZeLPh,Nucleya,58,1403688,indian
0LSPREIgGMZXCuKVel7LVD,Karthik,65,343162,indian
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,66,1149433,indian
6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,67,1565749,indian
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,62,194154,indian
